title,url,description,date,time_crawl,text
'The chatbot has transformed my life',https://www.bbc.com/news/articles/c7223v5d8lgo#4,How AI tools are helping people with neurodiversity live their lives.,"Wed, 29 May 2024 23:16:40 GMT",2024-07-17 16:47:38.428235,"[""While for many of us AI chatbots are perhaps just an interesting novelty, for some people they are proving to be transformational.Yasmin Shaheen-Zaffar, from North Yorkshire, has dyslexia, dyspraxia, and attention deficit hyperactivity disorder (ADHD).As a result of these conditions, she would struggle with written assignments. Then AI came into her life.“It was a few years ago that I was introduced to [popular AI chatbot] Jasper, and that transformed my life,” says Ms Shaheen-Zaffar, who is a qualified psychotherapist. “It became my friend.”She uses Jasper to help her tidy up both the structure and spelling of her written work, which now even includes a recently published self-help book for neurodiversity.That word is an umbrella term for variations in ways of thinking, including conditions and disorders like dyslexia, dyspraxia, ADHD, Tourette's, and obsessive compulsive disorder (OCD)."", ""London-based tech entrepreneur Alex Sergent says that utilising AI helps with his OCD.He uses AI-powered transcription app Otter.ai to record and organise his meetings.Mr Sergent explains that even though his extreme attention to detail and ritual has been a burden in the past, he “can feel comfortable delegating things. And largely I’ve been doing that a lot with AI recently.”The main reason people with psychiatric or psychological conditions may be gravitating towards AI tools is not just the ease, according to Hayley Brackley, a neurodiversity specialist coach and trainer.“I think one of the massive things is there's no shame or stigma in asking ChatGPT, or any other AI tool, to do something.”For instance, she explains that there is an assumption that most people should know how to spell, which is particularly difficult for someone with dyslexia."", ""Ms Brackley, who herself has dyslexia, ADHD and autism, says AI chatbots allow her to “outsource my challenge without having to overly explain why [to another human]”.She adds: “The thing is, if a crutch is there to help you walk, and you have difficulty walking, why would you not use a crutch? And so, if AI provides you with a mechanism in which to make your working world easier, then there's a lot of argument to say ‘let's use it’.”Ms Brackley says that in her work with companies and their neurodiverse employees, some firms are more open to introducing assistive AI tools than others.Yet she adds that if the AI is available to the entire workforce then everyone benefits from it. “What happens is that we put something in place for a minority, but then it ends up helping a majority without disadvantaging anyone.”"", 'While a lot of the tools now being used by the neurodivergent community are mainstream AI products, some offerings are particularly created for it, such as a website and app called Goblin Tools.Powered by ChatGPT, users can do everything from creating to-do lists, making their written sentences more formal, checking whether they are misreading the tone of someone’s email, getting an estimation for how long something is going to take, and even getting cooking tips on how to turn a set of ingredients into a meal.Goblin Tools was built by Belgian software engineer Bram De Buyser, who says it is a sort of ode to his neurodivergent friends.“My friends have certain struggles and needs, so I thought that maybe I could build something that will - if not completely help them - at least alleviate a little bit of that struggle.""Mr De Buyser says that they website now gets 500,000 users per month. It is free to use, while you have to pay to download the app versions.', 'AI chatbots have also been created specifically for children with neurodivergence, such as InnerVoice, an app made by Californian tech firm iTherapy.Aimed at children with autism, parents can help their son or daughter animate an object or person from the child’s life, such as a favourite toy or pet. This then becomes a talking avatar on a phone or computer screen.Matthew Guggemos, co-founder of iTherapy, says that autistic children are often able to engage more with computers than the so-called real world around them. He adds that he sees AI only being increasingly used to help the neurodivergent.“I feel AI can give neurodivergent people some extra tools, and help them communicate with less effort if necessary,” he says.']"
Why technology has not transformed building,https://www.bbc.com/news/articles/c8vzzjqyz5qo#4,New technology has yet to transform homebuilding which is still largely a manual task.,"Thu, 23 May 2024 23:07:44 GMT",2024-07-17 16:47:38.428420,"['If you took a worker from a 1920s construction site and transported them to a present day project, they would not be that surprised by what they saw, according to Sam O’Gorman.""Overall, across Europe and the US, stuff is still built in a pretty manual fashion - not very different to the way it would have been built 100 years ago,"" says Mr Gorman, an associate partner in the property practice of consultancy firm McKinsey.Back in 2017, the McKinsey Global Institute concluded that the construction industry could improve productivity by 50 to 60% and boost the industry\'s global value by $1.6tn (£1.3tn) a year.Since then, McKinsey says, improved production processes and the use of new software and apps have improved efficiency, but not to the extent that one might have hoped.""Construction is a bit of a digital laggard compared with many other industries. It\'s been slow to adopt digital in the widest sense,"" says Mr O\'Gorman.', 'In recent years, several technologies have been touted as having the potential to transform the industry. One of those is 3D printing, which involves extruding concrete or other materials to build up the walls of a house.The University of Maine has been working on one such project, developing the world\'s biggest 3D printer. Using a mix of wood fibres and plant-based resin, the printer formed a 600 sq ft (55 sq m) house.""The first prototype home, BioHome3D, has performed very well through two Maine winters, and we are turning our attention now to printing a neighbourhood consisting of nine of these homes,"" says Dr Habib Dagher, executive director of the University of Maine\'s Advanced Structures and Composites Center.However, 3D printing of homes remains more of a demonstration project, rather than a practical proposition. 3D printed homes tend to be expensive, to have extremely thick walls, and are hard to construct on anything other than an open, flat site.While there have been a number of much-vaunted 3D-printed construction projects, the number of houses actually built this way remains tiny.', 'Mr O\'Gorman and Dr Dagher say that another technique, modular construction, could make building more efficient.It involves manufacturing parts of the building in a factory, transporting them to the site and lifting them into place.""I\'m convinced that it is the future, the quality of construction is so much better. On a construction site you get so many little errors,"" Dr Dagher says.""The more you can do in a factory, the better. Quality control is clearly so much superior, and the quality of the finish as well.""However, this technology, too, has failed to take off, says Neil Jefferson, managing director of the UK Home Builders Federation.""The problem with manufacturing housing is that you book your stuff in the factory to build those homes, and the materials arrive and you need to stick to the plan,"" he says.""But at the moment in this country, because of the government\'s approach to planning policy, projects are beset with delays. And that just doesn\'t work, you need a more flexible approach.""Developers need a certain amount of confidence that they\'ll be able to sell their houses quickly once complete, and often need to alter plans as a project continues as the market changes. This is less of an issue with projects for local authorities or housing associations, but can be a problem for private developers.', 'One company aiming to sidestep some of these problems is Bristol-based Automated Architecture, or AUAR, which is planning to license micro-factories to build timber houses using robots.These micro-factories will create buildings of up to six storeys that are assembled from standard parts, either at the factory itself or on site.The idea is that larger construction firms can license a microfactory with an upfront cost of around £250,000 and an ongoing monthly fee.""AUAR’s partners don’t need to invest millions in setting up large factories, as modular housing companies do, but can immediately offer innovative, high quality, low-energy homes at market rates to their customers,"" says Mollie Claypool, co-founder and chief executive.The automation, she says, creates higher margins for developers, along with faster build times and a reduction in risk and waste. Labour costs per project, she says, can be between 20% and 60% lower than when traditional construction methods are used.The company already has four customers lined up, she says, and is aiming to boost that number to 140 by 2030, building more than 30,000 energy-efficient homes per year.', 'While the home construction industry hasn\'t seen the same sort of major transformation as other industries, a lot of the smaller, less-visible parts of the process are being digitised.""The bit that gets the most news and interest is the actual construction bit - it\'s pretty analogue and hasn\'t changed a lot. If you look at the rest of the chain, it is actually digitising quite nicely,"" says Mr O\'Gorman.""People are using digital tools to identify land, using AI to predict future values, using a whole host of different metrics. The design process has gone quite digital over the last 10 years.""And it\'s these types of behind-the-scenes improvements that are likely to do most to streamline the home-building process, says Karoliina Torttila, director of AI at industrial technology firm Trimble.Work that was once recorded in paperwork and filing cabinets has now been digitised. So, quantity surveying, health and safety procedures, commissioning and handover work and carbon emission management, can all be done on apps and computer software.', 'However, more can be done.""A big challenge is that the construction industry is highly fragmented, making it hard to implement uniform technological advances,"" says Ms Torttila.The primary contractor manages many sub-contractors - mechanical, electrical, plumbing, finishing work, earthworks and more. Each team is affected by the other teams’ plans and the way they\'re put into practice, with errors made in the field often having a dramatic impact on cost in the later stages.But technology could help mitigate those problems. On a big construction project, creating a 3D model of the building or any components, which everyone can share, could help discover any discrepancies, before they become a bigger problems, says Ms Torttila.""Such actionable data not only encourages communication between teams on the construction and back office operations, but also informs forecasting, planning, and purchasing decisions,"" she says.""This helps create a smoother process - even if the industry remains fragmented.""']"
'People are just not worried about being scammed',https://www.bbc.com/news/articles/c988v355e8do#4,"Fraudsters are increasingly using AI, but are people taking the problem seriously enough?","Wed, 22 May 2024 23:09:19 GMT",2024-07-17 16:47:38.428536,"['When Clark Hoefnagels’ grandmother was scammed out of $27,000 (£21,000) last year, he felt compelled to do something about it.“It felt like my family was vulnerable, and I needed to do something to protect them,” he says.“There was a sense of responsibility to deal with all the things tech related for my family.”As part of his efforts, Mr Hoefnagels, who lives in Ontario, Canada, ran the scam or “phishing” emails his gran had received through popular AI chatbot ChatGPT.He was curious to see if it would recognise them as fraudulent, and it immediately did so.From this the germ an idea was born, which has since grown into a business called Catch. It is an AI system that has been trained to spot scam emails.Currently compatible with Google’s Gmail, Catch scans incoming emails, and highlights any deemed to be fraudulent, or potentially so.', 'AI tools such as ChatGPT, Google Gemini, Claude and Microsoft Copilot are also known as generative AI. This is because they can generate new content.Initially this was a text reply in response to a question, request, or you starting a conversation with them. But generative AI apps can now increasingly create photos and paintings, voice content, compose music or make documents.People from all walks of life and industries are increasingly using such AI to enhance their work. Unfortunately so are scammers.In fact, there is a product sold on the dark web called FraudGPT, which allows criminals to make content to facilitate a range of frauds, including creating bank-related phishing emails, or to custom-make scam web pages designed to steal personal information.More worrying is the use of voice cloning, which can be used to convince a relative that a loved one is in need of financial help, or even in some cases to convince them the individual has been kidnapped and needs a ransom paid.There are some pretty alarming stats out there about the scale of the growing problem of AI fraud.Reports of AI tools being used to try to fool banks’ systems increased by 84% in 2022, accounting to the most recent figures from anti-fraud organisation Cifas.It is a similar situation in the US, where a report this month said that AI “has led to a significant increasing the sophistication of cyber crime”.', ""Given this increased global threat, you’d imagine that Mr Hoefnagels’ Catch product would be popular with members of the public. Sadly that hasn’t been the case.“People don’t want it,” he says. “We learned that people are not worried about scams, even after they’ve been scammed.“We talked to a guy who lost $15,000, and told him we would have caught the email, and he was not interested. People are not interested in any level of protection.”Mr Hoefnagels adds that this particular man simply didn’t think it would happen to him again.The group that is concerned about being scammed, he says, are older people. Yet rather than buying protection, he says that their fears are more often assuaged by a very low-tech tactic - their children telling them simply to not answer or reply to anything.Mr Hoefnagels says he fully understands this approach. “After what happened to my grandmother, we basically said ‘don’t answer the phone if it's not in your contacts, and don’t go on email anymore’.”As a result of the apathy Catch has faced, Mr Hoefnagel says his options are to find a suitable partner with existing financial products, or wind down the business."", 'While individuals can be blasé about scams, and scammers increasingly using AI specifically, banks cannot afford to be.Two thirds of finance firms now see AI-powered scams as “a growing threat”, according to a global survey from January.Meanwhile, a separate UK study from last December said that “it was only a matter of time before fraudsters adopt AI for fraud and scams at scale”.', 'Thankfully, banks are now increasingly using AI to fight back.AI-powered software made by Norwegian start-up Strise has been helping European banks spot fraudulent transactions and money laundering since 2019. It automatically, and rapidly, trawls through millions of data points per day, unveiling hidden risks. “There are lots of pieces of the puzzle you need to stick together, and AI software allows checks to be automated,” says Strise co-founder Marit Rødevand.“It is a very complicated business, and compliance teams have been staffing up drastically in recent years, but AI can help stitch this information together very quickly.”Ms Rødevand adds that it is all about keeping one step ahead of the criminals. “The criminal doesn’t have to care about legislation or compliance. And they are also good at sharing data, whereas banks can’t share because of regulation, so criminals can jump on new tech more quickly.”', 'Featurespace, another tech firm that makes AI software to help banks to fight fraud, says it spots things that are out of the ordinary.“We’re not tracking the behaviour of the scammer, instead we are tracking the behaviour of the genuine customer,” says Martina King, the Anglo-American company’s chief executive.“We build a statistical profile around what good normal looks like. We can see, based on the data the bank has, if something is normal behaviour, or anomalistic and out of kilter.”The firm says it is now working with banks such as HSBC, NatWest and TSB, and has contracts in 27 different countries.Back in Ontario, Mr Hoefnagels says that while he was initially frustrated that more members of the public don’t comprehend the growing risk of scams, he now understands that people just don’t think it will happen to them.“It’s led me to be more sympathetic to individuals, and [instead] to try to push companies and governments more.”']"
Country star sorry for singing US anthem drunk,https://www.bbc.com/news/articles/crgl2gw5868o#0,Ingrid Andress was widely derided for her erratic rendition before baseball's Home Run Derby.,"Wed, 17 Jul 2024 10:29:50 GMT",2024-07-17 16:47:42.854822,"['Country singer Ingrid Andress has apologised and admitted being drunk while performing a much-derided rendition of the US national anthem, at a baseball stadium.Andress\'s erratic performance of The Star-Spangled Banner was widely shared after Major League Baseball\'s Home Run Derby, in Texas, on Monday.""I was drunk last night,"" wrote Andress, who has previously received four Grammy Award nominations.""I\'m checking myself into a facility today to get the help I need. That was not me last night. I apologize to MLB, all the fans, and this country I love so much for that rendition.""', 'She added: ""I\'ll let y\'all know how rehab is - I hear it\'s super fun.""Andress\'s a-capella version of the anthem was called ""painful"" and ""one of the worst national-anthem renditions ever"", on social media.The Daily Beast headline said: ""America unites over new all-time worst national-anthem performance.""', 'Some people posted clips of Philadelphia Phillies third baseman Alec Bohm apparently smirking as Andress was singing.But she also received sympathy and support following her apology.""I’m so sorry you’re going through this,"" singer and actress Lucy Hale wrote. Sending you a lot of my thoughts. Take care of you and you’re going to come out of this so much stronger.""Country star Martina McBride said: ""Sending lots of love and positivity. You got this.""Singer-songwriter Julia Michaels said: ""Love you, girl. I’m sorry you’re going through this. And I’m sorry the world can be so cruel. Here for you XX.""', 'Fellow singer-songwriter Carly Pearce said: ""Being this open takes a lot. You’ve got this. Hang in there.""And one fan posted a video of Andress on stage at a concert, to show her ""true talent"".Andress appeared as an a-cappella singer on NBC series The Sing-Off, in 2010 - and after forging a solo career, was nominated for the 2021 Grammy Award for Best New Artist.She also co-wrote Charli XCX’s hit song Boys and Bebe Rexha’s Girl in the Mirror.']"
"DJ Tomcraft, known for hit Loneliness, dies at 49",https://www.bbc.com/news/articles/c9r3np0l430o#0,"Thomas Brückner, who was 49, was behind a massive club hit that reached number one in the UK in 2003.","Wed, 17 Jul 2024 12:58:27 GMT",2024-07-17 16:47:42.854971,"['German DJ and producer Thomas Brückner, better known as Tomcraft, who was behind the massive 2003 club hit Loneliness, has died at the age of 49.Tributes have been paid in the dance-music world, with Judge Jules - who championed Loneliness on its release - writing he was a ""lovely guy, who made one of the greatest records ever"".A message from Brückner\'s family posted on social media, on Tuesday, said: ""With a heavy heart, we need to inform you that yesterday, 15 July 2024, our beloved father and husband has passed away.""We will forever carry you in our hearts and love you until we\'re reunited again.""', 'Brückner made his name in the late 1990s and early 2000s with club hits such as The Circle, Prosac and Silence.Loneliness gave him commercial success, reaching number eight in the UK in 2002 before going to number one the following year.', 'Brückner wrote the track, with studio partner Eniac, as an instrumental but decided something was missing.So he added lyrics and a melody borrowed from Andrea Martin\'s 1999 R&B single Share the Love, which he had found in a Munich charity shop, and had the words re-recorded by a British vocalist called Vivian.""The lyrics say that happiness seems to be loneliness and loneliness killed my world,"" Brückner was quoted as saying in Jon Kutner and Spencer Leigh\'s book 1,000 Number One Hits. ""It doesn’t really make much sense to me either - but I prefer it because of that.""I like the idea that it is a bit crazy - it’s just that kind of record.""', 'The first time he had played the track in a club, the response had been ""unbelievable"", Brückner said.  ""People were screaming and acting really crazy,"" he added.That encouraged Brückner to press 50 white-label 12in copies and give them to DJs at Berlin\'s Love Parade festival. And one made its way into the hands of Judge Jules, who was said to have played it for 13 consecutive weeks on his BBC Radio 1 show.Will Young used the same lyrics in his 2015 single Love Revolution.More recently, Loneliness soundtracked a party scene in the film Saltburn.And in 2023, Dutch EDM star Hardwell remixed the track alongside DJs From Mars.']"
Glen Powell to finish degree while making new film,https://www.bbc.com/news/articles/c4ng3n2drjxo#0,The Hollywood star will fly back to Texas to sit exams while working on The Running Man in London.,"Wed, 17 Jul 2024 10:21:30 GMT",2024-07-17 16:47:42.855108,"['Despite being Hollywood\'s hottest new star, Glen Powell has said he will finish studying for his degree while shooting his next movie.The actor – who recently starred in Top Gun: Maverick, Anyone But You and Twisters – plans to complete his Spanish and early American history degree at the University of Texas.Powell, 35, is from Austin, Texas, and has recently moved back to his home state to be closer to his family, after living in Hollywood.Speaking to IndieWire, Powell said he plans to attend Zoom classes while he’s working on his next film, a remake of 1987 sci-fi film The Running Man, in the UK.""So I’m going to be in London, but I am going to be going back for proctored [supervised] exams,"" he said.""They’re letting me figure it out [with] distance learning.""And I\'m obviously going to be coming in, Zooming in for classes and whatnot, but I have to be back for the proctored exams.""He will have to return to Texas ""two or three times a semester"", and said The Running Man director Edgar Wright had been understanding.""Edgar has been very nice about letting me finish my degree in the middle of his massive movie.""In May, Powell was the cover star on a Hollywood Reporter issue about ""the new A-list"".He told the magazine he felt he was able to return to Texas because ""getting to this point in Hollywood [means] that I can now leave Hollywood"".He added that he felt ""like I’ve earned the ability to go back to my family"", and was given the advice to move by fellow Texan actor Matthew McConaughey.Powell also told the publication it was an ""emotional thing"" to finish the degree, which he started before he reached this level of fame.""I think it’s really important to my mom and it’s more of an emotional thing for me,"" he said.The actor is incredibly close to his parents, who regularly attend press events with him, and two sisters.In the interview with IndieWire, Powell clarified that he has ""nothing against Hollywood"" – but he would be happier spending time in Austin between projects.""I love being around people who love entertainment, and I love what [Hollywood] represents.""Coming here for little chunks of time and doing all the stuff I need to do here, it’s great.""And I have nothing against Hollywood. ""I just realised, in terms of filling up the pieces of me that need to be refuelled between projects and doing stuff like that, that’s all Austin for me.""']"
Stormzy and Maya Jama announce split,https://www.bbc.com/news/articles/c1dm3mynz4go#0,"The rapper and Love Island presenter say they have ""decided to call it quits"" but ""are still friends"".","Wed, 17 Jul 2024 10:43:26 GMT",2024-07-17 16:47:42.855228,"['Stormzy and Maya Jama have announced they have split up.The rapper and Love Island presenter shared a joint statement on Instagram, saying they had been trying to make their relationship work since they got back together last year. ""We tried, and it didn\'t work, and that\'s okay,"" they said.The post started: ""We\'ve been laughing whilst drafting this because we never, ever, in a million years thought we\'d be the couple announcing a breakup.""But for the sake of clarity and, more importantly, to allow us the space and grace that\'s needed for us both to be able to navigate this next bit of our lives with peace, we thought it might be best to.""The pair said they fell ""madly in love in 2014"" before breaking up five years later.""We decided to try for the final time in August 2023, and we\'ve spent this past year trying our best to make it work; however, we recently decided to call it quits,"" they said.""We were 21 and 20 when we first met - both at the beginning of our careers - and spent five years growing together and then five years growing separately, so this final attempt required a whole lot of figuring out, relearning, and unlearning.""The pair added that they would remain friends, and asked for people ""not to cause a fuss"" if they see them catching up if they cross paths in the future at events like the Brit Awards.""We still think the absolute world of each other, we still care and respect each other, we are still grateful for the time we\'ve had together, and we are still friends and will always be friends.""The post ended: ""We\'re kindly asking for the grace to let both of us keep it moving and not be bothered about it (we highly doubt this\'ll work, but we\'re still kindly asking anyway).""Love you guys and thank you for all the love you\'ve showered us with, it\'s been beautiful.""']"
Adele says she will take a 'big break' from music,https://www.bbc.com/news/articles/c1dm3dp9j3xo#0,"The pop star says her ""tank is empty"" after a two-year concert residency in Las Vegas.","Wed, 17 Jul 2024 08:44:42 GMT",2024-07-17 16:47:42.855380,"['Adele has revealed she plans to take an extended break from music after her current run of concerts.""My tank is quite empty at the minute,"" the star told German broadcaster ZDF ahead of a 10-date residency in Munich.""I don’t have any plans for new music at all,"" she said. ""I want a big break after all this and I think I want to do other creative things just for a little while.“You know, I don’t even sing at home at all. How strange is that?”The star\'s last album came out in 2021, and she has spent the past two years playing a weekend residency in Las Vegas, recently completing her 90th show at the 4,000-capacity Caesar\'s Palace.The show is due to conclude in November, and Adele said the experience had been emotionally draining.""Even though it\'s a very manageable size of crowd, it\'s really been an emotional exchange,"" she said.""I\'m sure I\'ll feel even more like [that] every night after the shows in Munich. But it\'s a positive thing. It\'s just such an exchange of energy.""However, not every Vegas concert has gone to plan.', 'In June, Adele angrily cursed an audience member who allegedly yelled ""Pride sucks"" during one of her shows.""Did you come to my... show and just say that Pride sucks?"" she scolded. ""Don’t be so... ridiculous. ""If you have nothing nice to say, shut up, all right?""Asked about the incident, the star admitted she was easily riled up.""Everything makes me angry,"" she told ZDF. ""Absolutely everything. ""I\'m 36 years old. I\'m old and grumpy now.""', 'Her Munich shows will be on entirely different scale to the Las Vegas residency, with 74,000 fans expected to watch her every night in a specially-built ""pop up"" stadium.The venue will also host an ""Adele experience"" featuring an English pub, a stage for a cover band and stalls selling specially designed cocktails.Organisers are also aiming to get into the Guinness Book of World Records for the largest outdoor screen of all time, measuring 220m in length.Adele posted pictures of the venue to her Instagram account on Sunday, calling the set-up ""bloody exciting"".And she told ZDF that the video installation would enhance the experience for fans.""They just want to see your face and know it\'s you, so the screens are enormous.""', 'The first show will take place on 2 August but the residency is yet to sell out, with 5% of tickets still available, according to German press agency DPA.Promoter Marek Lieberberg said the tickets at the upper and lower ends of the price range had the most availability. The cheapest tickets cost €79 (£66) and the most expensive €430 (£360).But despite all the acclaim, Adele said one of the reasons she wants to take a break from music is because of a struggle with the limelight.""I miss everything about before I was famous, I think probably being anonymous the most,"" she said. ""I like that I get to make music all the time, whenever I want to, and people are receptive to it and like it. That\'s pretty unimaginable. But the fame side of it, I absolutely hate.""The fact that people are even interested in my songs and my voice is pretty wild. I don\'t think it ever gets normal. So it\'s worth it, the balance.""']"
Classical music stars Kanneh-Masons join school strike,https://www.bbc.com/news/articles/cv2g444pxx6o#0,Reduced staffing could see less arts teaching at the school attended by the Kanneh-Mason children.,"Wed, 17 Jul 2024 10:42:50 GMT",2024-07-17 16:47:42.855497,"['A mother from a world-famous family of classical musicians has joined striking teachers at the school where her children were educated.All seven of Dr Kadiatu Kanneh-Mason\'s children attended The Trinity Catholic School in Aspley, Nottingham, where action is scheduled for Wednesday and Thursday in a dispute over staffing levels.She said the number of music teaching hours pupils received would be reduced under new proposals being put forward.The trust that runs the school said it would continue to ""prioritise the arts"" in its curriculum. ', ""The Kanneh-Mason family first shot to fame when six of them reached the Britain's Got Talent semi-final in 2015.Sheku, the third eldest, later played at Prince Harry and Meghan Markle's wedding and became the first black artist to win BBC Young Musician of the Year.Ten members of teaching staff at their former school are set to leave at the end of this year and will not be replaced, according to the National Education Union (NEU).The union told the BBC that music hours being taught would be cut from its current level of two hours per week to 90 minutes."", 'Dr Kadiatu Kanneh-Mason, who joined teachers at the picket line on Wednesday with three of her daughters, said she felt like music education was being ""stripped away"" at the school.“If my children hadn’t gone [to Trinity] they would not have been musicians now, but more than that they wouldn’t have been the people they are now,"" she said.""A lot of the music teachers have been told they’ve got to teach other subjects which they don’t specialise in because there are not going to be enough hours of music left in the school.“I want to stand with striking staff because my children have had a long association with Trinity school.“The whole ethos of the school is being stripped away and morale is really low.”', 'School head Matt Shenton said: ""We prioritise the arts in the KS3 curriculum, dedicating 54% more time to music and orchestra compared to similar schools. ""Our year seven, eight and nine students will still receive 1.5 hours per week of music and orchestra on average.""The orchestra, where all year seven and eight students learn to read music, play instruments, and participate in a large ensemble will receive one hour per week in year seven, reducing to 30 minutes in year eight. ""The adjustments, made to address funding deficits and curriculum demands, are managed with the best interests of students in mind. The school will continue to maintain class sizes below national averages.""The NEU said the proposals being made by the trust could have a ""longer lasting detrimental impact"" on pupils.', 'Dr Kanneh-Mason added: ""Music gives children a sense of identity, a sense of belonging and a sense of creative outlet. If we strip that away from a school, the school changes completely.""I went to see the head teacher who told me that a lot of the reason they\'re taking away the music is because they want to teach more history and geography.""I think if you say that other subjects are worth more than music then that\'s a problem for me – I don’t think music is worth more than any other subject, but I don’t think we should be getting rid of music to make cuts in other areas.”Following the announcement of the strike by the union, the trust said it had been experiencing ""significant financial pressures"" due to ""chronic underfunding of schools"".According to the NEU, additional support staff will be recruited at the school, but officials said classroom teachers were needed for the “outcomes for young people to be maintained”.Joint secretary Sheena Wheatley said there were concerns about how much the school\'s orchestra would continue to ""thrive"".She told the BBC: “We’re also concerned that the specialism of music which is very much associated of Trinity and is part of its identity will decline over time now that wedge is driven in.""Our concern is that if you keep cutting what should really be every child’s right to learn music – if you take those things away – that you’re not serving the community as you did.""Follow BBC Nottingham on Facebook, on X, or on Instagram. Send your story ideas to eastmidsnews@bbc.co.uk or via WhatsApp on 0808 100 2210.']"
Strictly to give stars chaperones after complaints,https://www.bbc.com/news/articles/cv2gkrlvkyno#0,A member of production staff will be in all rehearsals following complaints about two former dancers.,"Tue, 16 Jul 2024 15:34:26 GMT",2024-07-17 16:47:42.855622,"['The BBC is to put a member of the Strictly Come Dancing production staff in all future rehearsals following complaints about the behaviour of two former professional dancers during training.There will also be two new dedicated welfare producers, as part of a string of extra measures.The announcement comes after the news that Giovanni Pernice and Graziano Di Prima will not return for this year\'s series.Earlier on Tuesday, TV star Zara McDermott, who was partnered with Di Prima last year, said she was involved in incidents in the Strictly training room that she now finds ""incredibly distressing"" to watch back.', ""More on Strictly Come Dancing:A timeline of how the Strictly saga has unfoldedZara speaks about 'distressing' Strictly incidentsGraziano Di Prima out of 2024 line-upGiovanni Pernice will not return to StrictlyAll the latest Strictly news"", 'A statement from the corporation said: ""The BBC is today announcing additional steps to strengthen welfare and support on Strictly Come Dancing.""Concerns that have arisen in recent months have been fundamentally about training and rehearsals. The actions we announce today are designed to address that.""The BBC said it wouldhave a production team member present during training room rehearsals at all timesappoint a celebrity welfare producer and a professional dancer welfare producerdeliver further training for the production team and crewKate Phillips, the BBC\'s director of unscripted, said: ""Whilst we know our shows have been positive experiences for the vast majority of those who have taken part, if issues are raised with us, or we’re made aware of inappropriate behaviour, we will always take that seriously and act.""Concerns that have arisen have been fundamentally related to training and rehearsals.""The decisive steps we have taken and are announced today, act to further strengthen the welfare and support in place for everyone involved with this production.""', 'Last month, Pernice was left out of the new line-up, with a legal firm saying it had contacted the BBC regarding ""numerous serious complaints"" about his  alleged behaviour during the last series.He said he was surprised by allegations about his dance teaching methods, and rejected ""any suggestion of abusive or threatening behaviour"".Di Prima was then dropped, before McDermott issued her statement referring to a negative experience in the training room.""Reports have been made about my treatment on the show and there were witnesses to some events, as well as videos of particular incidents which are incredibly distressing to watch,"" she said.Di Prima has not responded to her comments.When his departure was announced at the weekend, he said he ""deeply regrets"" the events leading up to his departure and acknowledged that his ""intense passion and determination to win might have affected my training regime"".', 'TV journalist Caroline Frost said the claims had cast a shadow over the show\'s 20th anniversary year.""They were hoping to pop the champagne corks and be toasting a completely unarguable success,"" she told BBC News.""Instead, there is a shadow because of allegations of bad behaviour behind the scenes. And now the BBC is finding itself on the back foot. It’s making changes today.""Strictly\'s bosses are expected to reveal the celebrity line-up for this year\'s series soon.""I think they will be very much hoping that a huge big press launch comes in the next few weeks, a good line-up, that everybody can move on, and that no more bad stories come out in the mean time,"" Frost added.', 'You can get in touch by following this link. ']"
